263	175	179
264	176	177
265	177	178
266	178	179
267	178	180
268	181	138
269	181	187
270	182	139
271	184	185
272	186	188
273	187	188
274	188	138
275	189	208
276	189	209
277	189	210
278	190	231
279	190	240
280	191	192
281	192	225
282	193	205
283	193	208
284	193	196
285	194	219
286	194	68
287	195	219
288	195	212
289	196	197
290	196	210
291	196	93
292	197	198
293	197	211
294	198	202
295	198	203
296	198	210
297	198	211
298	199	200
299	199	210
300	200	210
301	200	248
302	201	204
303	201	69
304	202	211
305	203	211
306	204	205
307	204	93
308	205	206
309	206	207
310	206	208
311	209	198
312	211	212
313	212	215
314	213	214
315	214	215
316	214	242
317	215	216
318	216	217
319	217	218
320	217	219
321	217	220
322	218	219
323	219	237
324	220	218
325	220	221
326	220	238
327	221	223
328	222	237
329	223	224
330	224	225
331	224	226
332	225	191
333	226	231
334	227	231
335	228	229
336	228	231
337	228	234
338	229	190
339	229	230
340	231	232
341	231	237
342	232	233
343	234	235
344	234	237
345	234	236
346	235	238
347	238	239
348	240	281
349	241	237
350	242	245
351	242	247
352	243	244
353	243	245
354	244	246
355	245	246
356	245	247
357	246	247
358	247	248
359	248	249
360	249	250
361	251	17
362	252	23
363	253	24
364	254	39
365	255	44
366	256	49
367	257	55
368	258	57
369	259	61
370	260	62
371	261	71
372	262	130
373	263	139
374	264	166
375	265	269
376	265	270
377	265	272
378	266	273
379	266	276
380	267	279
381	267	280
382	267	282
383	267	291
384	267	283
385	267	284
386	267	285
387	267	286
388	267	287
389	268	288
390	268	289
391	268	290
392	269	292
393	269	293
394	269	294
395	269	295
396	269	296
397	270	271
398	270	267
399	270	267
400	271	297
401	271	298
402	271	267
403	272	266
404	272	266
405	272	299
406	273	275
407	273	274
408	275	277
409	275	278
410	291	268
411	294	300

# Measurements (the maximum number of possible measurements is 2 x #lines + #buses, though all of them may not be recorded)
# Measurement No, Measurements Taken?, Secured?, Attacker has the ability to alter?
1	1
2	1
3	1
4	1
5	0
6	0
7	1
8	1
9	0
10	1
11	1
12	1
13	0
14	1
15	1
16	1
17	1
18	1
19	1
20	1
21	1
22	1
23	1
24	0
25	0
26	1
27	1
28	0
29	1
30	1
31	1
32	0
33	1
34	1
35	1
36	1
37	1
38	1
39	1
40	1
41	1
42	1
43	1
44	0
45	1
46	1
47	1
48	1
49	0
50	0
51	1
52	1
53	0
54	1
55	1
56	1
57	0
58	1
59	1
60	1
61	1
62	1
63	1
64	0
65	1
66	1
67	1
68	1
69	1
70	1
71	0
72	1
73	1
74	1
75	1
76	0
77	0
78	1
79	1
80	0
81	1
82	1
83	1
84	0
85	1
86	1
87	1
88	1
89	1
90	1
91	1
92	1
93	1
94	1
95	0
96	0
97	1
98	1
99	0
100	1
101	1
102	1
103	0
104	1
105	1
106	1
107	1
108	1
109	1
110	1
111	1
112	1
113	0
114	0
115	1
116	1
117	0
118	1
119	1
120	1
121	1
122	1
123	1
124	1
125	0
126	0
127	1
128	1
129	0
130	1
131	1
132	1
133	0
134	1
135	1
136	1
137	1
138	1
139	1
140	1
141	0
142	0
143	1
144	1
145	0
146	1
147	1
148	1
149	0
150	1
151	1
152	1
153	1
154	1
155	1
156	1
157	1
158	1
159	0
160	1
161	1
162	1
163	1
164	0
165	0
166	1
167	1
168	0
169	1
170	1
171	1
172	0
173	1
174	1
175	1
176	1
177	1
178	1
179	1
180	1
181	1
182	1
183	1
184	1
185	0
186	0
187	1
188	1
189	0
190	1
191	1
192	1
193	0
194	1
195	1
196	1
197	1
198	1
199	1
200	1
201	0
202	0
203	1
204	1
205	0
206	1
207	1
208	1
209	0
210	1
211	1
212	1
213	1
214	1
215	1
216	1
217	0
218	0
219	1
220	1
221	0
222	1
223	1
224	1
225	0
226	1
227	1
228	1
229	0
230	0
231	1
232	1
233	0
234	1
235	1
236	1
237	0
238	1
239	1
240	1
241	1
242	1
243	1
244	1
245	0
246	0
247	1
248	1
249	0
250	1
251	1
252	1
253	1
254	0
255	0
256	1
257	1
258	0
259	1
260	1
261	1
262	0
263	1
264	1
265	1
266	1
267	1
268	1
269	1
270	0
271	0
272	1
273	1
274	0
275	1
276	1
277	1
278	1
279	1
280	1
281	0
282	0
283	1
284	1
285	0
286	1
287	1
288	1
289	0
290	1
291	1
292	1
293	1
294	1
295	1
296	1
297	1
298	1
299	1
300	0
301	0
302	1
303	1
304	0
305	1
306	1
307	1
308	0
309	1
310	1
311	1
312	1
313	1
314	1
315	1
316	1
317	1
318	1
319	1
320	0
321	1
322	1
323	1
324	1
325	0
326	0
327	1
328	1
329	0
330	1
331	1
332	1
333	0
334	1
335	1
336	1
337	1
338	1
339	1
340	0
341	1
342	1
343	1
344	1
345	1
346	1
347	0
348	1
349	1
350	1
351	1
352	0
353	0
354	1
355	1
356	0
357	1
358	1
359	1
360	0
361	1
362	1
363	1
364	1
365	1
366	1
367	1
368	1
369	1
370	1
371	0
372	0
373	1
374	1
375	0
376	1
377	1
378	1
379	0
380	1
381	1
382	1
383	1
384	1
385	1
386	1
387	1
388	1
389	0
390	0
391	1
392	1
393	0
394	1
395	1
396	1
397	1
398	1
399	1
400	1
401	0
402	0
403	1
404	1
405	0
406	1
407	1
408	1
409	0
410	1
411	1
412	1
413	1
414	1
415	1
416	1
417	0
418	0
419	1
420	1
421	0
422	1
423	1
424	1
425	0
426	1
427	1
428	1
429	1
430	1
431	1
432	1
433	1
434	1
435	0
436	1
437	1
438	1
439	1
440	0
441	0
442	1
443	1
444	0
445	1
446	1
447	1
448	0
449	1
450	1
451	1
452	1
453	1
454	1
455	1
456	1
457	1
458	1
459	1
460	1
461	0
462	0
463	1
464	1
465	0
466	1
467	1
468	1
469	0
470	1
471	1
472	1
473	1
474	1
475	1
476	1
477	0
478	0
479	1
480	1
481	0
482	1
483	1
484	1
485	0
486	1
487	1
488	1
489	1
490	1
491	1
492	1
493	1
494	1
495	1
496	0
497	1
498	1
499	1
500	0
501	1
502	1
503	0
504	0
505	1
506	1
507	1
508	1
509	1
510	1
511	1
512	0
513	1
514	1
515	1
516	0
517	1
518	1
519	0
520	0
521	1
522	1
523	1
524	1
525	1
526	1
527	1
528	1
529	1
530	1
531	1
532	1
533	0
534	1
535	1
536	1
537	0
538	1
539	1
540	0
541	0
542	1
543	1
544	1
545	1
546	0
547	1
548	1
549	1
550	1
551	1
552	1
553	1
554	1
555	1
556	0
557	1
558	1
559	1
560	0
561	1
562	1
563	0
564	0
565	1
566	1
567	1
568	1
569	1
570	1
571	1
572	0
573	1
574	1
575	1
576	0
577	1
578	1
579	0
580	0
581	1
582	1
583	1
584	1
585	1
586	1
587	1
588	0
589	1
590	1
591	0
592	0
593	1
594	1
595	1
596	1
597	1
598	1
599	1
600	1
601	1
602	0
603	1
604	1
605	1
606	0
607	1
608	1
609	0
610	0
611	1
612	1
613	1
614	1
615	1
616	1
617	1
618	1
619	1
620	1
621	0
622	1
623	1
624	1
625	0
626	1
627	1
628	0
629	0
630	1
631	1
632	1
633	1
634	0
635	1
636	1
637	1
638	1
639	1
640	1
641	0
642	1
643	1
644	1
645	1
646	1
647	1
648	0
649	1
650	1
651	1
652	0
653	1
654	1
655	0
656	0
657	1
658	1
659	1
660	1
661	0
662	1
663	1
664	1
665	1
666	1
667	1
668	1
669	1
670	1
671	1
672	1
673	0
674	1
675	1
676	1
677	0
678	1
679	1
680	0
681	0
682	1
683	1
684	1
685	1
686	1
687	1
688	1
689	1
690	1
691	1
692	0
693	1
694	1
695	1
696	0
697	1
698	1
699	0
700	0
701	1
702	1
703	1
704	1
705	1
706	1
707	0
708	1
709	1
710	0
711	0
712	1
713	1
714	1
715	1
716	1
717	1
718	1
719	0
720	1
721	1
722	1
723	0
724	1
725	1
726	0
727	0
728	1
729	1
730	1
731	1
732	0
733	1
734	1
735	0
736	0
737	1
738	1
739	1
740	1
741	1
742	1
743	1
744	0
745	1
746	1
747	1
748	0
749	1
750	1
751	0
752	0
753	1
754	1
755	1
756	0
757	1
758	1
759	1
760	0
761	1
762	1
763	0
764	0
765	1
766	1
767	1
768	1
769	1
770	1
771	1
772	0
773	1
774	1
775	1
776	0
777	1
778	1
779	0
780	0
781	1
782	1
783	1
784	1
785	1
786	1
787	1
788	0
789	1
790	1
791	1
792	0
793	1
794	1
795	0
796	0
797	1
798	1
799	1
800	1
801	1
802	1
803	1
804	1
805	1
806	1
807	1
808	1
809	0
810	1
811	1
812	1
813	0
814	1
815	1
816	0
817	0
818	1
819	1
820	1
821	1
822	0
823	1
824	1
825	1
826	1
827	1
828	1
829	1
830	1
831	1
832	0
833	1
834	1
835	1
836	0
837	1
838	1
839	0
840	0
841	1
842	1
843	1
844	1
845	1
846	1
847	1
848	0
849	1
850	1
851	1
852	0
853	1
854	1
855	0
856	0
857	1
858	1
859	1
860	1
861	1
862	1
863	1
864	0
865	1
866	1
867	0
868	0
869	1
870	1
871	1
872	1
873	1
874	1
875	1
876	1
877	1
878	0
879	1
880	1
881	1
882	0
883	1
884	1
885	0
886	0
887	1
888	1
889	1
890	1
891	1
892	1
893	1
894	1
895	1
896	1
897	0
898	1
899	1
900	1
901	0
902	1
903	1
904	0
905	0
906	1
907	1
908	1
909	1
910	0
911	1
912	1
913	1
914	1
915	1
916	1
917	0
918	1
919	1
920	1
921	1
922	1
923	1
924	0
925	1
926	1
927	1
928	0
929	1
930	1
931	0
932	0
933	1
934	1
935	1
936	1
937	0
938	1
939	1
940	1
941	1
942	1
943	1
944	1
945	1
946	1
947	1
948	1
949	0
950	1
951	1
952	1
953	0
954	1
955	1
956	0
957	0
958	1
959	1
960	1
961	1
962	1
963	1
964	1
965	1
966	1
967	1
968	0
969	1
970	1
971	1
972	0
973	1
974	1
975	0
976	0
977	1
978	1
979	1
980	1
981	0
982	0
983	1
984	1
985	0
986	1
987	1
988	1
989	0
990	1
991	1
992	1
993	1
994	1
995	1
996	1
997	1
998	1
999	1
1000	1
1001	0
1002	1
1003	1
1004	1
1005	1
1006	0
1007	0
1008	1
1009	1
1010	0
1011	1
1012	1
1013	1
1014	0
1015	1
1016	1
1017	1
1018	1
1019	1
1020	1
1021	0
1022	1
1023	1
1024	1
1025	1
1026	1
1027	1
1028	0
1029	1
1030	1
1031	1
1032	1
1033	0
1034	0
1035	1
1036	1
1037	0
1038	1
1039	1
1040	1
1041	0
1042	1
1043	1
1044	1
1045	1
1046	1
1047	1
1048	1
1049	1
1050	1
1051	1
1052	0
1053	0
1054	1
1055	1
1056	0
1057	1
1058	1
1059	1
1060	0
1061	1
1062	1
1063	1
1064	1
1065	1
1066	1
1067	1
1068	1
1069	1
1070	0
1071	0
1072	1
1073	1
1074	0
1075	1
1076	1
1077	1
1078	1
1079	1
1080	1
1081	1
1082	0
1083	0
1084	1
1085	1
1086	0
1087	1
1088	1
1089	1
1090	0
1091	1
1092	1
1093	1
1094	1
1095	1
1096	1
1097	1
1098	0
1099	0
1100	1
1101	1
1102	0
1103	1
1104	1
1105	1
1106	0
1107	1
1108	1
1109	1
1110	1
1111	1
1112	1
1113	1
1114	1
1115	1
1116	0
1117	1
1118	1
1119	1
1120	1
1121	0
1122	0
