0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.57666	0	0	-4.57666	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.73994	-7.73994	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.7059	-14.7059	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	4.78469	0	0	0	0	0	0	0	0	0	-4.78469	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	11.8343	0	0	0	0	0	0	-11.8343	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	13.3511	0	0	0	0	0	0	0	0	0	0	-13.3511	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	6.67111	0	0	0	0	0	0	0	0	0	0	0	-6.67111	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.3729	0	-42.3729	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.9505	0	0	0	0	0	0	0	-4.9505	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.58659	0	-5.58659	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.7037	-3.7037	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.03767	-3.03767	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.63158	-2.63158	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.79157	0	-4.79157	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.52525	2.52525	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4079	0	-2.4079	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6592	0	0	-1.6592
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.20604	-2.20604
0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-5	0	0
0	0	0	0	0	16.6945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-16.6945	0	0
-17.3913	17.3913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-6.05327	0	6.05327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	-5.75705	0	5.75705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	-26.3852	26.3852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	-5.04286	0	0	5.04286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	-5.67215	0	0	0	5.67215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	-24.1546	0	24.1546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	-8.62069	0	8.62069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	-12.1951	12.1951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	-23.8095	0	23.8095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	-4.80769	0	0	4.80769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	-1.79856	0	0	0	1.79856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	-4.80769	0	4.80769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	-9.09091	9.09091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	-3.90625	0	0	0	0	0	0	0	3.90625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	-7.14286	7.14286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	-3.90778	0	3.90778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	-7.66871	0	0	7.66871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	-5.03271	0	0	0	5.03271	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	-5.00751	5.00751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-5.20021	5.20021	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.57666	0	0	4.57666	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-7.73994	7.73994	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-14.7059	14.7059	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	-4.78469	0	0	0	0	0	0	0	0	0	4.78469	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	-11.8343	0	0	0	0	0	0	11.8343	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	-13.3511	0	0	0	0	0	0	0	0	0	0	13.3511	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	-6.67111	0	0	0	0	0	0	0	0	0	0	0	6.67111	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-42.3729	0	42.3729	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.9505	0	0	0	0	0	0	0	4.9505	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-5.58659	0	5.58659	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.7037	3.7037	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.03767	3.03767	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.63158	2.63158	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.79157	0	4.79157	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.52525	-2.52525	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.4079	0	2.4079	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.6592	0	0	1.6592
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.20604	2.20604
0	0	0	0	0	0	0	-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
0	0	0	0	0	-16.6945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.6945	0	0
23.4446	-17.3913	-6.05327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-17.3913	33.8634	0	-5.75705	-5.04286	-5.67215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-6.05327	0	32.4385	-26.3852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	-5.75705	-26.3852	60.2031	0	-24.1546	0	0	0	0	0	-3.90625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	-5.04286	0	0	13.6636	0	-8.62069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	-5.67215	0	-24.1546	0	89.1321	-12.1951	-23.8095	-4.80769	-1.79856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-16.6945	0	0
0	0	0	0	-8.62069	-12.1951	20.8158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	-23.8095	0	28.8095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-5	0	0
0	0	0	0	0	-4.80769	0	0	18.7063	-9.09091	-4.80769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	-1.79856	0	0	-9.09091	47.5307	0	0	0	0	0	0	-11.8343	0	0	-4.78469	-13.3511	-6.67111	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	-4.80769	0	4.80769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	-3.90625	0	0	0	0	0	0	0	27.6583	-7.14286	-3.90778	-7.66871	-5.03271	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	-7.14286	7.14286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	-3.90778	0	8.91529	-5.00751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	-7.66871	0	-5.00751	22.2034	0	0	-4.57666	0	0	0	0	-4.9505	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	-5.03271	0	0	0	10.2329	-5.20021	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	-11.8343	0	0	0	0	0	-5.20021	17.0345	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.57666	0	0	12.3166	-7.73994	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-7.73994	22.4458	-14.7059	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	-4.78469	0	0	0	0	0	0	0	0	-14.7059	19.4906	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	-13.3511	0	0	0	0	0	0	0	0	0	0	55.724	0	-42.3729	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	-6.67111	0	0	0	0	0	0	0	0	0	0	0	12.2577	0	-5.58659	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.9505	0	0	0	0	0	-42.3729	0	51.0271	-3.7037	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-5.58659	-3.7037	12.328	-3.03767	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.03767	10.4608	-2.63158	-4.79157	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.63158	2.63158	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.79157	0	11.3839	-2.52525	-2.4079	-1.6592
0	0	0	0	0	-16.6945	0	-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.52525	24.2197	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.4079	0	4.61394	-2.20604
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.6592	0	-2.20604	3.86524
